date,clim_tmax,clim_tmin,clim_precip,clim_prain
2013-10-10,9.157142857142858,5.685714285714287,1.4190476190476191,0.47619047619047616
2013-10-11,8.447619047619048,4.995238095238096,1.4047619047619047,0.47619047619047616
2013-10-12,7.823809523809524,4.261904761904763,1.3761904761904762,0.5238095238095238
2013-10-13,7.557142857142857,3.952380952380953,1.4047619047619047,0.5238095238095238
2013-10-14,7.5285714285714285,3.9000000000000004,1.2761904761904763,0.47619047619047616
2013-10-15,7.580952380952381,3.9857142857142853,1.4619047619047618,0.42857142857142855
2013-10-16,7.7523809523809515,4.219047619047619,2.138095238095238,0.47619047619047616
2013-10-17,8.123809523809522,4.7666666666666675,2.4666666666666663,0.5714285714285714
2013-10-18,8.347619047619046,4.938095238095239,2.9190476190476184,0.6190476190476191
2013-10-19,8.433333333333334,4.985714285714286,3.2809523809523804,0.6666666666666666
2013-10-20,8.357142857142858,4.7476190476190485,3.1285714285714286,0.6190476190476191
2013-10-21,8.066666666666668,4.642857142857144,3.0619047619047617,0.6666666666666666
2013-10-22,7.866666666666669,4.390476190476191,2.6238095238095234,0.6666666666666666
2013-10-23,7.376190476190477,3.8238095238095244,1.8809523809523814,0.5714285714285714
2013-10-24,6.447619047619048,2.8809523809523805,1.6047619047619053,0.5238095238095238
2013-10-25,6.147619047619047,2.6142857142857148,1.0857142857142856,0.5238095238095238
2013-10-26,6.019047619047619,2.6333333333333337,0.638095238095238,0.47619047619047616
2013-10-27,6.014285714285713,2.685714285714287,0.7857142857142857,0.6190476190476191
2013-10-28,5.914285714285715,2.666666666666668,0.5285714285714285,0.5714285714285714
2013-10-29,5.942857142857143,2.628571428571429,0.4619047619047619,0.5238095238095238
2013-10-30,6.3619047619047615,3.1809523809523816,0.4476190476190475,0.47619047619047616
2013-10-31,7.133333333333334,3.8952380952380956,0.9333333333333333,0.47619047619047616
2013-11-01,7.485714285714287,4.447619047619049,1.1238095238095238,0.47619047619047616
2013-11-02,7.514285714285715,4.585714285714286,1.0857142857142859,0.38095238095238093
2013-11-03,7.280952380952381,4.495238095238095,1.1523809523809525,0.3333333333333333
2013-11-04,6.995238095238095,4.142857142857143,1.8857142857142857,0.38095238095238093
2013-11-05,6.600000000000001,3.8476190476190473,1.9142857142857144,0.42857142857142855
2013-11-06,5.985714285714286,3.080952380952381,2.2523809523809524,0.47619047619047616
2013-11-07,5.247619047619047,2.2333333333333334,1.8761904761904757,0.42857142857142855
2013-11-08,4.795238095238096,1.6238095238095236,1.6714285714285715,0.42857142857142855
2013-11-09,4.585714285714285,1.4714285714285715,1.8190476190476188,0.5238095238095238
2013-11-10,4.800000000000001,1.6428571428571428,1.8857142857142855,0.5238095238095238
2013-11-11,4.947619047619048,1.6285714285714288,1.1142857142857143,0.42857142857142855
2013-11-12,5.147619047619047,1.714285714285714,1.1952380952380952,0.42857142857142855
2013-11-13,5.438095238095237,1.8238095238095238,1.280952380952381,0.47619047619047616
2013-11-14,5.504761904761905,2.09047619047619,1.0904761904761904,0.42857142857142855
2013-11-15,5.480952380952381,2.3571428571428568,1.5761904761904764,0.38095238095238093
2013-11-16,5.29047619047619,2.1142857142857143,1.7428571428571429,0.3333333333333333
2013-11-17,4.68095238095238,1.557142857142857,1.5714285714285718,0.3333333333333333
2013-11-18,4.466666666666666,1.2714285714285711,1.6476190476190478,0.47619047619047616
2013-11-19,3.857142857142857,0.9047619047619045,1.5952380952380956,0.47619047619047616
2013-11-20,3.4428571428571426,0.7666666666666666,1.2238095238095237,0.42857142857142855
2013-11-21,3.4761904761904763,0.6952380952380952,1.823809523809524,0.5714285714285714
2013-11-22,3.3047619047619046,0.06190476190476192,1.3095238095238095,0.5714285714285714
2013-11-23,2.8761904761904766,-0.39523809523809533,1.1333333333333333,0.6190476190476191
2013-11-24,2.5714285714285716,-0.7476190476190474,1.647619047619048,0.5714285714285714
2013-11-25,1.8095238095238095,-1.366666666666666,1.5619047619047621,0.42857142857142855
2013-11-26,1.219047619047619,-2.123809523809524,1.5619047619047617,0.47619047619047616
2013-11-27,0.5904761904761905,-2.780952380952381,1.9047619047619047,0.47619047619047616
2013-11-28,-0.19999999999999987,-3.6380952380952385,2.185714285714286,0.38095238095238093
2013-11-29,-0.9238095238095237,-4.104761904761904,2.5333333333333337,0.42857142857142855
2013-11-30,-1.5476190476190477,-4.766666666666667,2.466666666666667,0.42857142857142855
2013-12-01,-2.076190476190477,-5.2333333333333325,2.142857142857143,0.47619047619047616
2013-12-02,-2.195238095238095,-5.619047619047619,2.2714285714285714,0.5714285714285714
2013-12-03,-1.9904761904761903,-5.576190476190477,2.7095238095238097,0.6190476190476191
2013-12-04,-1.8095238095238095,-5.309523809523809,2.585714285714286,0.6666666666666666
2013-12-05,-1.7095238095238094,-5.028571428571429,2.0095238095238095,0.7142857142857143
2013-12-06,-1.6523809523809523,-4.814285714285715,2.0333333333333337,0.7619047619047619
2013-12-07,-1.2857142857142854,-4.485714285714286,2.5380952380952384,0.7619047619047619
2013-12-08,-1.1190476190476188,-4.457142857142857,2.6047619047619053,0.7619047619047619
2013-12-09,-1.0476190476190477,-4.376190476190477,2.919047619047619,0.7619047619047619
2013-12-10,-1.1714285714285713,-4.342857142857143,2.6714285714285717,0.7142857142857143
2013-12-11,-1.4095238095238096,-4.666666666666666,3.0047619047619043,0.7142857142857143
2013-12-12,-1.6523809523809525,-4.933333333333333,2.952380952380952,0.7619047619047619
2013-12-13,-1.6047619047619046,-5.285714285714285,2.628571428571428,0.7142857142857143
2013-12-14,-1.6428571428571428,-5.171428571428571,2.6714285714285713,0.7619047619047619
2013-12-15,-1.6476190476190478,-5.019047619047619,3.2571428571428567,0.8095238095238095
2013-12-16,-1.9571428571428569,-4.909523809523809,3.657142857142856,0.8571428571428571
2013-12-17,-2.3523809523809525,-5.009523809523809,3.7190476190476183,0.8571428571428571
2013-12-18,-2.7142857142857144,-5.223809523809524,3.1238095238095234,0.7619047619047619
2013-12-19,-3.0285714285714285,-5.642857142857143,2.8714285714285714,0.6190476190476191
2013-12-20,-3.7190476190476187,-6.333333333333333,2.885714285714286,0.5714285714285714
2013-12-21,-4.376190476190477,-7.1,2.6571428571428575,0.47619047619047616
2013-12-22,-4.6761904761904765,-7.7666666666666675,2.019047619047619,0.47619047619047616
2013-12-23,-4.152380952380952,-7.823809523809524,2.3952380952380947,0.47619047619047616
2013-12-24,-3.538095238095238,-7.942857142857145,2.1619047619047613,0.47619047619047616
2013-12-25,-3.0904761904761906,-7.609523809523812,2.371428571428571,0.5238095238095238
2013-12-26,-2.5904761904761906,-7.166666666666667,2.7571428571428562,0.6190476190476191
2013-12-27,-2.1,-6.671428571428571,3.1095238095238096,0.6666666666666666
2013-12-28,-1.3714285714285712,-5.919047619047619,3.014285714285714,0.7142857142857143
2013-12-29,-1.471428571428571,-5.833333333333333,2.8047619047619046,0.6190476190476191
2013-12-30,-2.595238095238095,-6.447619047619047,2.0476190476190474,0.5238095238095238
2013-12-31,-3.2095238095238106,-6.9714285714285715,2.0428571428571423,0.5238095238095238
2014-01-01,-1.8428571428571427,-5.167857142857143,2.3392857142857144,0.6071428571428571
2014-01-02,-2.2178571428571425,-5.7892857142857155,2.05,0.5714285714285714
2014-01-03,-2.814285714285714,-6.407142857142858,1.7821428571428573,0.5357142857142857
2014-01-04,-3.353571428571428,-7.135714285714285,2.0928571428571425,0.5714285714285714
2014-01-05,-3.525,-7.332142857142857,1.8035714285714286,0.5714285714285714
2014-01-06,-3.2321428571428577,-7.192857142857142,1.9035714285714287,0.6071428571428571
2014-01-07,-3.317857142857143,-6.989285714285713,1.953571428571429,0.5714285714285714
2014-01-08,-3.2607142857142857,-7.128571428571428,1.6785714285714288,0.5357142857142857
2014-01-09,-3.3035714285714293,-6.885714285714285,2.021428571428572,0.5357142857142857
2014-01-10,-2.935714285714286,-6.417857142857142,2.0928571428571425,0.5357142857142857
2014-01-11,-2.8892857142857147,-6.117857142857142,1.5821428571428573,0.4642857142857143
2014-01-12,-3.042857142857143,-6.2821428571428575,1.4714285714285715,0.42857142857142855
2014-01-13,-3.407142857142857,-6.792857142857143,1.217857142857143,0.39285714285714285
2014-01-14,-3.4321428571428574,-7.110714285714287,1.2642857142857145,0.39285714285714285
2014-01-15,-3.8428571428571425,-7.628571428571429,1.1964285714285714,0.42857142857142855
2014-01-16,-4.071428571428571,-8.192857142857145,1.1035714285714284,0.42857142857142855
2014-01-17,-4.425,-8.464285714285717,1.2785714285714287,0.4642857142857143
2014-01-18,-4.94642857142857,-8.896428571428572,1.3571428571428574,0.4642857142857143
2014-01-19,-5.071428571428571,-8.917857142857143,1.3571428571428572,0.4642857142857143
2014-01-20,-5.146428571428571,-8.85357142857143,1.257142857142857,0.42857142857142855
2014-01-21,-5.432142857142857,-9.082142857142857,1.1642857142857144,0.42857142857142855
2014-01-22,-5.403571428571429,-9.075000000000001,1.2357142857142855,0.42857142857142855
2014-01-23,-5.696428571428571,-9.282142857142858,0.9714285714285715,0.39285714285714285
2014-01-24,-6.085714285714286,-10.035714285714286,0.6678571428571428,0.32142857142857145
2014-01-25,-5.971428571428572,-10.285714285714283,0.6571428571428571,0.35714285714285715
2014-01-26,-5.682142857142857,-9.953571428571426,0.7107142857142856,0.39285714285714285
2014-01-27,-5.250000000000001,-9.549999999999999,1.1250000000000002,0.42857142857142855
2014-01-28,-4.857142857142856,-8.932142857142859,1.275,0.39285714285714285
2014-01-29,-4.767857142857143,-8.725,1.2571428571428576,0.42857142857142855
2014-01-30,-4.696428571428571,-8.3,1.5642857142857145,0.4642857142857143
2014-01-31,-4.32857142857143,-7.603571428571429,1.6714285714285715,0.5
2014-02-01,-4.239285714285715,-7.317857142857144,1.6857142857142857,0.4642857142857143
2014-02-02,-4.2,-7.5249999999999995,1.792857142857143,0.4642857142857143
2014-02-03,-4.117857142857143,-7.374999999999999,1.417857142857143,0.4642857142857143
2014-02-04,-4.042857142857143,-7.521428571428571,1.2535714285714286,0.5
2014-02-05,-3.996428571428571,-7.346428571428571,1.7964285714285715,0.5
2014-02-06,-3.903571428571429,-7.560714285714285,1.5999999999999999,0.5
2014-02-07,-4.414285714285715,-7.9785714285714295,1.6428571428571426,0.5
2014-02-08,-4.610714285714286,-8.289285714285715,1.6071428571428572,0.5357142857142857
2014-02-09,-5.007142857142858,-8.335714285714285,1.5892857142857142,0.5714285714285714
2014-02-10,-5.582142857142858,-8.860714285714286,1.4714285714285713,0.5714285714285714
2014-02-11,-6.2857142857142865,-9.489285714285714,1.5642857142857145,0.5357142857142857
2014-02-12,-6.825000000000002,-10.235714285714284,0.95,0.4642857142857143
2014-02-13,-7.178571428571431,-10.492857142857144,0.8035714285714286,0.39285714285714285
2014-02-14,-7.010714285714286,-10.424999999999999,0.7571428571428572,0.42857142857142855
2014-02-15,-7.335714285714287,-10.625,0.8464285714285715,0.42857142857142855
2014-02-16,-7.692857142857143,-11.242857142857144,1.1535714285714285,0.42857142857142855
2014-02-17,-8.114285714285714,-11.828571428571426,1.182142857142857,0.42857142857142855
2014-02-18,-8.260714285714284,-12.003571428571428,1.3357142857142856,0.4642857142857143
2014-02-19,-7.971428571428571,-11.932142857142855,1.3714285714285712,0.5
2014-02-20,-7.675,-11.567857142857145,1.9392857142857143,0.5714285714285714
2014-02-21,-7.607142857142857,-11.5,1.8,0.4642857142857143
2014-02-22,-6.989285714285714,-11.299999999999999,1.7142857142857142,0.4642857142857143
2014-02-23,-6.110714285714286,-10.45,1.2892857142857141,0.4642857142857143
2014-02-24,-4.949999999999998,-9.171428571428569,1.2464285714285714,0.42857142857142855
2014-02-25,-3.9964285714285714,-8.032142857142857,1.4142857142857144,0.4642857142857143
2014-02-26,-3.278571428571429,-7.214285714285714,1.4535714285714285,0.4642857142857143
2014-02-27,-2.6428571428571432,-6.942857142857142,1.1107142857142855,0.4642857142857143
2014-02-28,-1.8142857142857145,-6.185714285714285,1.4250000000000003,0.5714285714285714
2014-03-01,-1.3714285714285714,-5.603571428571429,1.4642857142857146,0.5357142857142857
2014-03-02,-1.2035714285714287,-5.5,1.3785714285714286,0.42857142857142855
2014-03-03,-1.3214285714285714,-5.971428571428571,1.3678571428571427,0.42857142857142855
2014-03-04,-1.6714285714285713,-6.628571428571428,0.8821428571428572,0.32142857142857145
2014-03-05,-2.0107142857142857,-7.264285714285714,0.7178571428571427,0.2857142857142857
2014-03-06,-2.3392857142857144,-7.314285714285714,0.4928571428571429,0.21428571428571427
2014-03-07,-2.335714285714286,-7.582142857142856,0.24285714285714285,0.17857142857142858
2014-03-08,-2.092857142857143,-7.207142857142856,0.6321428571428571,0.25
2014-03-09,-1.889285714285714,-6.985714285714286,0.7535714285714287,0.32142857142857145
2014-03-10,-1.5785714285714285,-6.664285714285713,0.7607142857142858,0.32142857142857145
2014-03-11,-1.1214285714285714,-6.296428571428572,0.7964285714285715,0.35714285714285715
2014-03-12,-1.1464285714285716,-6.107142857142857,0.7607142857142858,0.32142857142857145
2014-03-13,-1.0392857142857141,-6.542857142857144,0.7607142857142858,0.32142857142857145
2014-03-14,-1.332142857142857,-6.935714285714285,0.7000000000000001,0.2857142857142857
2014-03-15,-1.6428571428571428,-7.457142857142857,0.36428571428571427,0.21428571428571427
2014-03-16,-1.6821428571428572,-7.392857142857143,0.6071428571428571,0.21428571428571427
2014-03-17,-1.5607142857142855,-6.992857142857141,0.875,0.2857142857142857
2014-03-18,-1.457142857142857,-6.632142857142857,1.0464285714285715,0.35714285714285715
2014-03-19,-0.9678571428571427,-6.114285714285713,1.2178571428571427,0.4642857142857143
2014-03-20,-0.35357142857142854,-5.214285714285714,1.2892857142857141,0.5714285714285714
2014-03-21,0.33214285714285724,-4.421428571428572,1.292857142857143,0.5714285714285714
2014-03-22,0.6357142857142859,-4.142857142857143,1.2678571428571428,0.6071428571428571
2014-03-23,0.8071428571428572,-4.192857142857142,1.217857142857143,0.6071428571428571
2014-03-24,0.942857142857143,-4.596428571428571,1.0142857142857142,0.5357142857142857
2014-03-25,1.2785714285714285,-4.264285714285714,1.1464285714285716,0.5357142857142857
2014-03-26,1.45,-4.003571428571429,1.1892857142857143,0.5357142857142857
2014-03-27,1.4285714285714284,-3.8928571428571432,1.2321428571428572,0.5357142857142857
2014-03-28,1.3749999999999998,-4.085714285714286,1.2571428571428573,0.5357142857142857
2014-03-29,1.6178571428571424,-3.8428571428571425,1.1357142857142857,0.5
2014-03-30,1.8571428571428572,-3.6714285714285713,0.8857142857142858,0.5
2014-03-31,2.007142857142857,-3.021428571428572,1.4035714285714285,0.5357142857142857
2014-04-01,2.064285714285714,-3.092857142857143,1.5892857142857142,0.5357142857142857
2014-04-02,2.3214285714285716,-3.025,1.3785714285714286,0.42857142857142855
2014-04-03,2.5,-2.7964285714285717,1.425,0.39285714285714285
2014-04-04,2.5964285714285715,-2.2964285714285713,1.7785714285714285,0.4642857142857143
2014-04-05,2.6571428571428575,-2.017857142857143,1.8357142857142856,0.4642857142857143
2014-04-06,2.7321428571428577,-1.9464285714285714,1.7714285714285718,0.39285714285714285
2014-04-07,2.9964285714285714,-2.392857142857143,1.1785714285714286,0.35714285714285715
2014-04-08,3.2678571428571423,-2.2821428571428575,0.6607142857142857,0.25
2014-04-09,3.5071428571428567,-1.917857142857143,0.6571428571428571,0.25
2014-04-10,3.9178571428571423,-1.6214285714285714,0.7392857142857144,0.21428571428571427
2014-04-11,4.453571428571428,-1.3607142857142855,0.45357142857142857,0.14285714285714285
2014-04-12,4.8428571428571425,-1.2214285714285715,0.7035714285714286,0.17857142857142858
2014-04-13,5.335714285714286,-0.5607142857142858,0.8678571428571429,0.25
2014-04-14,5.721428571428571,0.09285714285714287,1.0642857142857143,0.32142857142857145
2014-04-15,6.117857142857142,0.5071428571428571,1.5571428571428567,0.42857142857142855
2014-04-16,6.282142857142857,0.5642857142857143,1.5964285714285713,0.4642857142857143
2014-04-17,6.360714285714285,0.3392857142857143,1.4178571428571427,0.5357142857142857
2014-04-18,6.632142857142857,0.2571428571428572,1.8178571428571426,0.5714285714285714
2014-04-19,6.9607142857142845,0.5249999999999999,1.925,0.5714285714285714
